show_id,type,title,director,cast,country,date_added,release_year,rating,duration,listed_in,Duration in Mins,First Category,Murder Mystery?
s6547,Movie,Daagdi Chaawl,Chandrakant Kanse,"Ankush Chaudhari, Makrand Deshpande, Pooja Sawant, Sanjay Khapre, Yatin Karyekar, Kamlesh Sawant, Sandeep Gaikwad, Digvijay Rohidas",India,"Thursday, 15 February 2018",2015,TV-14,118 min,"Action & Adventure, Dramas, International Movies",118,Action & Adventure,No
s6605,Movie,Dhamaal,Indra Kumar,"Sanjay Dutt, Riteish Deshmukh, Arshad Warsi, Aashish Chaudhary, Javed Jaffrey, Prem Chopra, Asrani, Tiku Talsania",India,"Tuesday, 31 December 2019",2007,TV-14,128 min,"Action & Adventure, Comedies, International Movies",128,Action & Adventure,No
s6655,Movie,Dum,Eeshwar Nivas,"Vivek Oberoi, Diya Mirza, Atul Kulkarni, Govind Namdeo, Mukesh Rishi, Sushant Singh, Yashpal Sharma, Sheeba",India,"Thursday, 1 March 2018",2003,TV-14,162 min,"Action & Adventure, Dramas, International Movies",162,Action & Adventure,No
s6734,Movie,Fakta Ladh Mhana,Sanjay Jadhav,"Sachin Khedekar, Bharat Jadhav, Aniket Vishwasrao, Siddarth Jadhav, Sanjay Narvekar, Vaibhav Mangale, Santosh Juvekar, Sanjay Khapre, Mahesh Manjrekar",India,"Thursday, 15 February 2018",2011,TV-14,150 min,"Action & Adventure, Dramas, International Movies",150,Action & Adventure,Yes
s7080,Movie,Insan,K. Subhash,"Akshay Kumar, Ajay Devgn, Tusshar Kapoor, Esha Deol, Lara Dutta, Laila, Rahul Dev, Koena Mitra, Archana Puran Singh, Sharat Saxena",India,"Thursday, 1 March 2018",2005,TV-14,141 min,"Action & Adventure, Dramas, International Movies",141,Action & Adventure,No
s7381,Movie,Mahabharat,Amaan Khan,"Amitabh Bachchan, Ajay Devgn, Vidya Balan, Shatrughan Sinha, Sunny Deol, Anil Kapoor, Manoj Bajpayee, Jackie Shroff, Anupam Kher, Deepti Naval",India,"Wednesday, 1 August 2018",2013,TV-14,119 min,"Action & Adventure, Dramas, International Movies",119,Action & Adventure,No
s7583,Movie,Nibunan,Arun Vaidyanathan,"Arjun, Prasanna, Varalakshmi Sarathkumar, Sruthi Hariharan, Vaibhav Reddy, Suman, Suhasini, Krishna Sekhar",India,"Tuesday, 1 May 2018",2017,TV-14,124 min,"Action & Adventure, Dramas, International Movies",124,Action & Adventure,Yes
s7802,Movie,Pukar,Rajkumar Santoshi,"Anil Kapoor, Madhuri Dixit, Namrata Shirodkar, Danny Denzongpa, Om Puri, Kulbhushan Kharbanda, Farida Jalal, Shivaji Satham",India,"Thursday, 1 March 2018",2000,TV-14,165 min,"Action & Adventure, Dramas, International Movies",165,Action & Adventure,No
s7903,Movie,Run,Jeeva,"Abhishek Bachchan, Bhoomika Chawla, Mahesh Manjrekar, Vijay Raaz, Mukesh Rishi, Ayesha Jhulka, Anjan Srivastav, Goga Kapoor, Mukul Agarwal, Shweta Menon",India,"Thursday, 1 March 2018",2004,TV-14,134 min,"Action & Adventure, International Movies, Music & Musicals",134,Action & Adventure,No
s8024,Movie,Singh Saab the Great,Anil Sharma,"Sunny Deol, Urvashi Rautela, Prakash Raj, Amrita Rao, Anjali Abrol, Johnny Lever, Sanjay Mishra, Yashpal Sharma, Manoj Pahwa, Raj Premi",India,"Saturday, 15 July 2017",2013,TV-14,143 min,"Action & Adventure, Dramas, International Movies",143,Action & Adventure,No
s8672,Movie,Veerappan,Ram Gopal Varma,"Sandeep Bharadwaj, Sachiin Joshi, Lisa Ray, Usha Jadhav, Nissar Khan, Krishna Shrikanth Iyengar",India,"Sunday, 15 October 2017",2016,TV-14,117 min,"Action & Adventure, Dramas, International Movies",117,Action & Adventure,No
s8688,Movie,Waarrior Savitri,Param Gill,"Niharica Raizada, Rajat Barmecha, Lucy Pinder, Om Puri, Gulshan Grover, Tim Man, Ron Smoorenburg, KaramVeer Chaudhary",India,"Wednesday, 1 November 2017",2016,TV-14,120 min,"Action & Adventure, International Movies, Sci-Fi & Fantasy",120,Action & Adventure,Yes
s8773,Movie,Yamla Pagla Deewana 2,Sangeeth Sivan,"Dharmendra, Sunny Deol, Bobby Deol, Neha Sharma, Kristina Akheeva, Annu Kapoor, Johnny Lever, Sucheta Khanna, Aidan Cook, Anupam Kher",India,"Monday, 1 May 2017",2013,TV-14,147 min,"Action & Adventure, Comedies, International Movies",147,Action & Adventure,No
s1021,Movie,Madness in the Desert,Satyajit Bhatkal,"Aamir Khan, Ashutosh Gowariker",India,"Saturday, 17 April 2021",2004,TV-14,141 min,"Documentaries, International Movies",141,Documentaries,No
s1654,Movie,Andhakaaram,V Vignarajan,"Vinoth Kishan, Arjun Das, Pooja Ramachandran, Kumar Natarajan, Misha Ghoshal, Arul Vincent, Chenthu Mohan, Pradeep Kalipurayath",India,"Tuesday, 24 November 2020",2020,TV-14,171 min,"Horror Movies, International Movies, Thrillers",171,Horror Movies,No
s1778,Movie,Kaali Khuhi,Terrie Samundra,"Shabana Azmi, Leela Samson, Sanjeeda Sheikh, Satyadeep Misra, Riva Arora, Hetvi Bhanushali, Rose Rathod",India,"Friday, 30 October 2020",2020,TV-14,91 min,"Horror Movies, International Movies",91,Horror Movies,No
s1859,Movie,Fida,Ken Ghosh,"Fardeen Khan, Kareena Kapoor, Shahid Kapoor, Kim Sharma, Akhilendra Mishra",India,"Tuesday, 13 October 2020",2004,TV-14,117 min,"International Movies, Romantic Movies, Thrillers",117,International Movies,No
s1983,Movie,Anaamika,Sekhar Kammula,"Nayantara, Vaibhav Reddy, Pasupathy, Harshvardhan Rane, Thagubothu Ramesh, Vinay Varma, Dheer Charan Srivastav, D. Narsingh Rao",India,"Thursday, 17 September 2020",2014,TV-14,130 min,"International Movies, Thrillers",130,International Movies,No
s2414,Movie,Forensic,"Akhil Paul, Anas Khan","Tovino Thomas, Mamtha Mohandas, Renji Panicker, Saiju Kurup, Reba Monica John, Pratap Pothen, Giju John, Sreekanth Murali",India,"Sunday, 7 June 2020",2020,TV-14,132 min,"International Movies, Thrillers",132,International Movies,Yes
s2540,Movie,Fire in the Blood,Dylan Mohan Gray,William Hurt,India,"Wednesday, 13 May 2020",2012,TV-14,83 min,"Documentaries, International Movies",83,Documentaries,No
s2643,Movie,Kolaiyuthir Kaalam,Chakri Toleti,"Nayanthara, Bhoomika Chawla, Prem Kathir, Rohini Hattangadi, Pratap Pothen, Julian Freund",India,"Friday, 24 April 2020",2019,TV-14,107 min,"International Movies, Thrillers",107,International Movies,Yes
s2730,Movie,Kaal,Soham Shah,"Ajay Devgn, Vivek Oberoi, John Abraham, Lara Dutta, Esha Deol, Vishal Malhotra, Kushal Punjabi, Vineet Sharma",India,"Wednesday, 1 April 2020",2005,TV-14,126 min,"Horror Movies, International Movies, Thrillers",126,Horror Movies,No
s2811,Movie,Bypass Road,Naman Nitin Mukesh,"Neil Nitin Mukesh, Adah Sharma, Rajit Kapoor, Gul Panag, Shama Sikander, Manish Chaudhary, Sudhanshu Pandey, Taher Shabbir",India,"Sunday, 15 March 2020",2019,TV-14,135 min,"International Movies, Thrillers",135,International Movies,No
s2897,Movie,The Body,Jeethu Joseph,"Rishi Kapoor, Emraan Hashmi, Sobhita Dhulipala, Vedika, Anupam Bhattacharya, Chandan Anand, Arif Zakaria, Rukhsar Ahmed",India,"Friday, 21 February 2020",2019,TV-14,101 min,"International Movies, Thrillers",101,International Movies,No
s2955,Movie,Thambi,Jeethu Joseph,"Jyothika, Sathyaraj, Karthi, Showkar Janaki, Nikhila Vimal, Havarasu, Anson Paul",India,"Monday, 3 February 2020",2019,TV-14,148 min,"International Movies, Thrillers",148,International Movies,No
s3078,Movie,Aaviri,Ravi Babu,"Ravi Babu, Neha Chauhan, Sri Muktha, Bharani Shankar, Mukhtar Khan, Priya",India,"Tuesday, 31 December 2019",2019,TV-14,110 min,"Horror Movies, International Movies, Thrillers",110,Horror Movies,No
s3137,Movie,Game,Abhinay Deo,"Abhishek Bachchan, Kangana Ranaut, Anupam Kher, Boman Irani, Jimmy Shergill, Shahana Goswami, Gauhar Khan, Sarah-Jane Dias",India,"Sunday, 15 December 2019",2011,TV-14,135 min,"International Movies, Thrillers",135,International Movies,Yes
s3300,Movie,U Turn,Pawan Kumar,"Roger Narayan, Shraddha Srinath, Dileep Raj, Krishna Hebbale, Ram Manjjonaath, Chethan Dsouza",India,"Thursday, 7 November 2019",2016,TV-14,121 min,"International Movies, Thrillers",121,International Movies,Yes
s3617,Movie,Badla,Sujoy Ghosh,"Amitabh Bachchan, Taapsee Pannu, Amrita Singh, Tony Luke, Manav Kaul",India,"Wednesday, 7 August 2019",2019,TV-14,117 min,"International Movies, Thrillers",117,International Movies,Yes
s3714,Movie,Kahaani,Sujoy Ghosh,"Vidya Balan, Parambrata Chatterjee, Dhritiman Chatterjee, Saswata Chatterjee, Indraneil Sengupta, Nawazuddin Siddiqui, Darshan Jariwala, Masood Akhtar, Riddhi Sen",India,"Wednesday, 26 June 2019",2012,TV-14,122 min,"International Movies, Music & Musicals, Thrillers",122,International Movies,No
s3715,Movie,Unbroken,Svati Chakravarty Bhatkal,,India,"Wednesday, 26 June 2019",2019,TV-14,109 min,"Documentaries, International Movies",109,Documentaries,Yes
s3912,Movie,Ek Khiladi Ek Haseena,Suparn Verma,"Koena Mitra, Fardeen Khan, Kay Kay Menon, Mumait Khan, Rakhi Sawant, Feroz Khan, Zabyn Khan, Rohit Roy, Gulshan Grover, Amin Hajee",India,"Monday, 15 April 2019",2005,TV-14,141 min,"International Movies, Music & Musicals, Thrillers",141,International Movies,No
s4189,Movie,Echcharikkai,Sarjun,"Sathyaraj, Varalakshmi Sarathkumar, Kishore Kumar G., Vivek Rajgopal, Jayakumar, Yogi Babu, Soundar, L. Alice",India,"Tuesday, 15 January 2019",2018,TV-14,127 min,"International Movies, Thrillers",127,International Movies,No
s4396,Movie,Savita Damodar Paranjpe,Swapna Waghmare Joshi,"Subodh Bhave, Trupti Toradmal, Rakesh Bapat, Pallavi Patil, Angad Mhaskar, Hemangi Kavi, Savita Prabhune, Sandeep Avchat",India,"Thursday, 15 November 2018",2018,TV-14,119 min,"Horror Movies, International Movies",119,Horror Movies,No
s4422,Movie,Aamir,Raj Kumar Gupta,"Rajeev Khandelwal, Gajraj Rao, Shashanka Ghosh, Jhilmil Hazrika, Gazala Amin, Allauddin Khan",India,"Thursday, 1 November 2018",2008,TV-14,95 min,"International Movies, Thrillers",95,International Movies,No
s4440,Movie,Grandmaster,B. Unnikrishnan,"Mithra Kurian, Anoop Menon, Mohanlal, Narein, Priyamani, Roma, Siddique, Jagathy Sreekumar",India,"Thursday, 1 November 2018",2012,TV-14,133 min,"International Movies, Thrillers",133,International Movies,Yes
s4559,Movie,Agyaat,Ram Gopal Varma,"Adesh Bhardwaj, Rasika Dugal, Joy Fernandes, Ravi Kale, Ishtiyak Khan, Priyanka Kothari, Kali Prasad Mukherjee, Nitin Reddy, Gautam Rode, Howard Rosemeyer",India,"Monday, 1 October 2018",2009,TV-14,97 min,"Horror Movies, International Movies",97,Horror Movies,No
s4581,Movie,Kurbaan,Renzil D'Silva,"Kareena Kapoor, Saif Ali Khan, Om Puri, Diya Mirza, Vivek Oberoi, Kulbhushan Kharbanda, Kiron Kher, Rupinder Nagra, Nauheed Cyrusi",India,"Monday, 1 October 2018",2009,TV-14,147 min,"International Movies, Thrillers",147,International Movies,No
s4599,Movie,Pizza,Akshay Akkineni,"Akshay Oberoi, Parvathy Omanakuttan, Arunoday Singh, Dipannita Sharma, Rajesh Sharma, Omkar Das Manikpuri, Hussain Dalal, D. Santosh",India,"Monday, 1 October 2018",2014,TV-14,102 min,"Horror Movies, International Movies, Thrillers",102,Horror Movies,No
s4730,Movie,Main aurr Mrs. Khanna,Prem Soni,"Salman Khan, Kareena Kapoor, Sohail Khan, Preity Zinta, Bappi Lahiri, Yash Tonk, Nauheed Cyrusi, Mahek Chahal",India,"Thursday, 2 August 2018",2009,TV-14,109 min,"International Movies, Music & Musicals, Romantic Movies",109,International Movies,No
s5442,Movie,The Wishing Tree,Manika Sharma,"Shabana Azmi, Makrand Deshpande, Harshpreet Kaur, Aabhas Yadav, Shivani Joshi, Saurabh Shukla",India,"Monday, 5 June 2017",2017,TV-14,117 min,"Children & Family Movies, Dramas, Music & Musicals",117,Children & Family Movies,No
s5962,Movie,706,Shravan Kumar,"Divya Dutta, Atul Kulkarni, Mohan Agashe, Anupam Shyam, Raayo S. Bakhirta, Yashvit Sancheti, Greeva Kansara, Archan Trivedi, Rajiv Pathak",India,"Monday, 1 April 2019",2019,TV-14,118 min,"Horror Movies, International Movies",118,Horror Movies,No
s6025,TV Show,7 (Seven),Nizar Shafi,"Rahman, Havish, Regina Cassandra, Nandita Swetha, Anisha Ambrose, Tridha Choudhury, Pujitha Ponnada, Aditi Arya",India,"Tuesday, 30 July 2019",2019,TV-14,1 Season,TV Shows,,TV Shows,No
s6093,Movie,Adrishya,Sandeep Chatterjee,"Ravi Kumar, Ayesha Singh, Nishat Mallick, Archana Kotwal, Rakesh Chaturvedi Om, Nidhi Mahavan, Abhijit Sinha, Abdur Rehman",India,"Tuesday, 31 December 2019",2017,TV-14,99 min,"Horror Movies, Independent Movies, International Movies",99,Horror Movies,No
s6108,Movie,Aitraaz,"Abbas Alibhai Burmawalla, Mastan Alibhai Burmawalla","Akshay Kumar, Kareena Kapoor, Priyanka Chopra, Amrish Puri, Paresh Rawal, Annu Kapoor",India,"Thursday, 1 March 2018",2004,TV-14,153 min,"International Movies, Music & Musicals, Romantic Movies",153,International Movies,No
s6578,Movie,Deadline: Sirf 24 Ghante,Tanveer Khan,"Irrfan Khan, Konkona Sen Sharma, Rajit Kapoor, Sandhya Mridul, Zakir Hussain, Rajeev Verma, Princey Shukla",India,"Tuesday, 31 December 2019",2006,TV-14,97 min,"Independent Movies, International Movies, Thrillers",97,Independent Movies,No
s6738,Movie,Famous in Ahmedabad,Hardik Mehta,,India,"Thursday, 15 December 2016",2015,TV-14,29 min,"Documentaries, International Movies",29,Documentaries,No
s6967,Movie,Hide & Seek,Shawn Arranha,"Purab Kohli, Arjan Bajwa, Mrinalini Sharma, Sameer Kochhar, Ayaz Khan, Amruta Patki, Pavail Gulati, Prashant, Amol Mhatre",India,"Thursday, 1 March 2018",2010,TV-14,96 min,"Horror Movies, International Movies, Thrillers",96,Horror Movies,Yes
s6994,Movie,Hope Aur Hum,Sudip Bandyopadhyay,"Naseeruddin Shah, Kabir Sajid, Sonali Kulkarni, Amir Bashir, Naveen Kasturia, Neha Chauhan, Virti Vaghani",India,"Saturday, 1 September 2018",2018,TV-14,95 min,"Children & Family Movies, Comedies, Dramas",95,Children & Family Movies,No
s7000,Movie,Horror Story,Ayush Raina,"Karan Kundra, Nishant Malkani, Hassan Zaidi, Ravish Desai, Radhika Menon, Aparna Bajpai, Nandini Vaid, Sheetal Singh, Bikramjeet Singh, Masood Akhtar",India,"Friday, 12 April 2019",2013,TV-14,85 min,"Horror Movies, International Movies",85,Horror Movies,No
s7136,Movie,John & Jane,Ashim Ahluwalia,,India,"Monday, 15 August 2016",2005,TV-14,79 min,"Documentaries, International Movies",79,Documentaries,No
s7170,Movie,Karzzzz,Satish Kaushik,"Himesh Reshammiya, Urmila Matondkar, Shweta Kumar, Dino Morea, Raj Babbar, Danny Denzongpa, Gulshan Grover, Rohini Hattangadi, Asrani, Smita Bansal",India,"Sunday, 22 October 2017",2008,TV-14,137 min,"International Movies, Music & Musicals, Romantic Movies",137,International Movies,Yes
s7362,Movie,Lupt,Prabhuraj,"Javed Jaffrey, Vijay Raaz, Karan Aanand, Niki Walia, Meenakshi Dixit, Rishabh Chaddha, Rishina Kandhari, Kiearra Soni",India,"Friday, 5 April 2019",2018,TV-14,110 min,"Horror Movies, International Movies, Thrillers",110,Horror Movies,No
s7364,Movie,Ma Chu Ka,Jayan Vannery,"Pasupathy, Janani Iyer, Pratap Pothen",India,"Sunday, 1 July 2018",2017,TV-14,117 min,"International Movies, Thrillers",117,International Movies,No
s7414,Movie,Martyrs of Marriage,Deepika Narayan Bhardwaj,,India,"Thursday, 15 March 2018",2016,TV-14,83 min,"Documentaries, International Movies",83,Documentaries,No
s7737,Movie,Phir Se,"Ajay Bhuyan, Kunal Kohli","Kunal Kohli, Jennifer Winget, Sumona Chakravarti, Sushmita Mukherjee, Kanwaljit Singh, Dalip Tahil, Rajit Kapoor",India,"Monday, 15 January 2018",2015,TV-14,118 min,"International Movies, Romantic Movies",118,International Movies,No
s7792,Movie,Premachi Goshta,Satish Rajwade,"Atul Kulkarni, Sagarika Ghatge, Rohini Hattangadi, Sulekha Talvalkar, Meera Welankar, Satish Rajwade",India,"Thursday, 15 February 2018",2013,TV-14,127 min,"International Movies, Romantic Movies",127,International Movies,No
s206,Movie,Kyo Kii... Main Jhuth Nahin Bolta,David Dhawan,"Govinda, Sushmita Sen, Rambha, Anupam Kher, Satish Kaushik, Sharad Kapoor, Kiran Kumar, Mohnish Bahl",India,"Friday, 27 August 2021",2001,TV-14,150 min,"Comedies, International Movies, Sci-Fi & Fantasy",150,Comedies,No
s217,Movie,Shor In the City,"Raj Nidimoru, Krishna D.K.","Sendhil Ramamurthy, Tusshar Kapoor, Nikhil Dwivedi, Preeti Desai, Sundeep Kishan, Radhika Apte, Pitobash, Girija Oak, Alok Chaturvedi, Sudhir Chowdhary",India,"Friday, 27 August 2021",2011,TV-14,106 min,"Comedies, Dramas, Independent Movies",106,Comedies,No
s1019,Movie,Jaane Tu... Ya Jaane Na,Abbas Tyrewala,"Imran Khan, Genelia D'Souza, Manjari Fadnis, Ayaz Khan, Prateik Babbar, Ratna Pathak Shah, Arbaaz Khan, Sohail Khan",India,"Saturday, 17 April 2021",2008,TV-14,147 min,"Comedies, International Movies, Music & Musicals",147,Comedies,No
s1088,Movie,Roohi,Hardik Mehta,"Rajkummar Rao, Varun Sharma, Janhvi Kapoor, Manav Vij, Sarita Joshi, Anuraag Arora, Alexx O'Nell, Rajesh Jais",India,"Friday, 9 April 2021",2021,TV-14,133 min,"Comedies, Horror Movies, International Movies",133,Comedies,No
s1231,Movie,Aelay,Halitha Shameem,"P. Samuthirakani, Manikandan, Madhumathi Padmanathan, Akalyadevi B., S I Neelambari",India,"Friday, 5 March 2021",2021,TV-14,151 min,"Comedies, Dramas, Independent Movies",151,Comedies,Yes
s1424,Movie,BluffMaster!,Rohan Sippy,"Abhishek Bachchan, Priyanka Chopra, Riteish Deshmukh, Boman Irani, Nana Patekar, Sanjay Mishra, Tinnu Anand, Hussain Shaikh",India,"Friday, 8 January 2021",2005,TV-14,129 min,"Comedies, International Movies, Romantic Movies",129,Comedies,No
s1676,Movie,Break Ke Baad,Danish Aslam,"Imran Khan, Deepika Padukone, Shahana Goswami, Lillete Dubey, Sharmila Tagore, Navin Nischol, Parzan Dastur, Neelu Kohli, Ziyah Vastani, Yudhishtir Urs, Grady McGahan",India,"Thursday, 19 November 2020",2010,TV-14,108 min,"Comedies, International Movies, Music & Musicals",108,Comedies,No
s1684,Movie,Well Done Abba,Shyam Benegal,"Boman Irani, Minissha Lamba, Sammir Dattani, Ila Arun, Ravi Kishan, Sonali Kulkarni, Rajit Kapoor, Ravi Jhankal, Yashpal Sharma, Rajendra Gupta",India,"Thursday, 19 November 2020",2009,TV-14,135 min,"Comedies, International Movies",135,Comedies,No
s1796,Movie,Ajab Prem Ki Ghazab Kahani,Rajkumar Santoshi,"Ranbir Kapoor, Katrina Kaif, Govind Namdeo, Darshan Jariwala, Zakir Hussain, Smita Jaykar, Navneet Nishan, Dolly Bindra, Upen Patel",India,"Sunday, 25 October 2020",2009,TV-14,150 min,"Comedies, International Movies, Music & Musicals",150,Comedies,No
s1866,Movie,Phir Hera Pheri,Neeraj Vora,"Akshay Kumar, Sunil Shetty, Paresh Rawal, Bipasha Basu, Rimi Sen, Johny Lever, Manoj Joshi, Rajpal Yadav, Sharat Saxena, Suresh Menon",India,"Monday, 12 October 2020",2006,TV-14,150 min,"Comedies, International Movies",150,Comedies,No
s1943,Movie,Ishqiya,Abhishek Chaubey,"Naseeruddin Shah, Vidya Balan, Arshad Warsi, Salman Shahid, Anupama Kumar",India,"Monday, 28 September 2020",2009,TV-14,115 min,"Comedies, International Movies, Romantic Movies",115,Comedies,No
s1944,Movie,Jab We Met,Imtiaz Ali,"Shahid Kapoor, Kareena Kapoor, Tarun Arora, Dara Singh, Pavan Malhotra, Kamal Tiwari, Kiran Juneja, Divya Seth, Saumya Tandon",India,"Monday, 28 September 2020",2007,TV-14,143 min,"Comedies, International Movies, Music & Musicals",143,Comedies,No
s1972,Movie,Bhaji In Problem,Smeep Kang,"Gippy Grewal, Gurpreet Guggi, Ragini Khanna, Om Puri, B.N. Sharma, Avtar Gill, Karamjit Anmol, Rana Jung Bahadur",India,"Saturday, 19 September 2020",2013,TV-14,117 min,"Comedies, International Movies",117,Comedies,No
s1976,Movie,Santa Banta Pvt Ltd,Akashdeep,"Boman Irani, Vir Das, Neha Dhupia, Lisa Haydon, Ram Kapoor, Johny Lever, Vijay Raaz, Tinnu Anand, Sanjay Mishra, Ayub Khan",India,"Saturday, 19 September 2020",2016,TV-14,111 min,"Comedies, International Movies",111,Comedies,No
s2031,Movie,Cargo,Arati Kadav,"Vikrant Massey, Shweta Tripathi, Nandu Madhav, Konkona Sen Sharma, Biswapati Sarkar, Ritwik Bhaumik, Prabal Panjabi, Hansal Mehta",India,"Wednesday, 9 September 2020",2020,TV-14,113 min,"Comedies, Dramas, Independent Movies",113,Comedies,No
s2083,Movie,Maniyarayile Ashokan,Shamzu Zayba,"Jacob Gregory, S.V. Krishna Shankar, Shine Tom Chacko, Vijayaraghavan, Sri Lakshmi, Anupama Parameswaran, Dulquer Salmaan, Nazriya Fahad",India,"Monday, 31 August 2020",2020,TV-14,110 min,"Comedies, International Movies, Romantic Movies",110,Comedies,No
s2205,Movie,Door Ke Darshan,Gagan Puri,"Dolly Ahluwalia, Manu Rishi Chadha, Mahie Gill, Shardul Rana, Archita Sharma, Rajesh Sharma, Supriya Shukla, Mehak Manwani",India,"Saturday, 25 July 2020",2020,TV-14,114 min,"Comedies, International Movies",114,Comedies,No
s2265,Movie,Aiyyaa,Sachin Kundalkar,"Rani Mukerji, Prithviraj Sukumaran, Nirmiti Sawant, Subodh Bhave, Jyoti Subhash, Satish Alekar, Anita Date, Amey Wagh, Kishori Balal, Pakoda Pandi",India,"Sunday, 5 July 2020",2012,TV-14,151 min,"Comedies, International Movies, Music & Musicals",151,Comedies,No
s2271,Movie,Chashme Baddoor,David Dhawan,"Rishi Kapoor, Ali Zafar, Taapsee Pannu, Siddharth, Divyendu Sharma, Anupam Kher, Bharati Achrekar, Lillete Dubey, Ayaz Khan",India,"Sunday, 5 July 2020",2013,TV-14,121 min,"Comedies, International Movies, Music & Musicals",121,Comedies,No
